"","geometry.location.lat","geometry.location.lng","geometry.viewport.northeast.lat","geometry.viewport.northeast.lng","geometry.viewport.southwest.lat","geometry.viewport.southwest.lng","business_status","name","place_id","plus_code.compound_code","plus_code.global_code","vicinity","rating","permanently_closed"
"456",  1.286789,103.854501,  1.287594,103.855491,  1.284896,103.852793,"OPERATIONAL","Merlion","ChIJ29omWQgZ2jEROEz2yZFzQp8",7VP3+PR Singapore,6PH57VP3+PR,"Singapore",4.6,NA
"457",  1.286745,103.854387,  1.287896,103.855485,  1.285198,103.852787,"OPERATIONAL","Merlion Park","ChIJBTYg1g4Z2jERp_MBbu5erWY",7VP3+MQ Singapore,6PH57VP3+MQ,"1 Fullerton Road",4.6,NA
"458",  1.287021,103.853562,  1.288327,103.854839,  1.285629,103.852141,"OPERATIONAL","The Fullerton Waterboat House","ChIJRa4yUwgZ2jERRSWuG9nxU4Y",7VP3+RC Singapore,6PH57VP3+RC,"3 Fullerton Road",4.6,NA
"459",  1.284629,103.864698,  1.286653,103.866685,  1.278557,103.863987,"OPERATIONAL","Flower Dome","ChIJPYrvewEZ2jERK-pztVWcDig",7VM7+VV Singapore,6PH57VM7+VV,"18 Marina Gardens Drive, Singapore",4.7,NA
"460",  1.293672,103.853780,  1.295302,103.855169,  1.292604,103.852471,"OPERATIONAL","Ode To Art","ChIJ3c9SiQYZ2jERWpVhrdJGeTc",7VV3+FG Singapore,6PH57VV3+FG,"252 North Bridge Road, #01-36E F, Raffles City Shopping Centre",4.5,NA
"461",  1.283868,103.866002,  1.285562,103.867280,  1.278784,103.864582,"OPERATIONAL","Cloud Forest","ChIJd0VihwEZ2jERKeREhO6G1Qg",7VM8+GC Singapore,6PH57VM8+GC,"18 Marina Gardens Drive, Singapore",4.7,NA
"462",  1.290556,103.853044,  1.292028,103.854383,  1.289330,103.851685,"OPERATIONAL","Padang, Singapore","ChIJgWmcDqcZ2jERb1Ax7TgVW0A",7VR3+66 Singapore,6PH57VR3+66,"",4.5,NA
"463",  1.283308,103.866972,  1.284657,103.868321,  1.281959,103.865623,"CLOSED_TEMPORARILY","Far East Organization Children’s Garden","ChIJd2IAFAIZ2jERfs81ovLQcSk",7VM8+8Q Singapore,6PH57VM8+8Q,"18 Marina Gardens Drive",4.7,TRUE
"464",  1.288161,103.869858,  1.297368,103.870651,  1.285092,103.867480,"OPERATIONAL","Bay East Garden","ChIJnV5WzKwZ2jERJ8cM9ja9u_M",7VQ9+7W Singapore,6PH57VQ9+7W,"11 Rhu Cross",4.6,NA
"465",  1.287683,103.860597,  1.290155,103.861771,  1.285204,103.859073,"OPERATIONAL","Helix Bridge","ChIJT4AHFwcZ2jERDJbPVLTEbOk",7VQ6+36 Singapore,6PH57VQ6+36,"Singapore",4.7,NA
