"","geometry.location.lat","geometry.location.lng","geometry.viewport.northeast.lat","geometry.viewport.northeast.lng","geometry.viewport.southwest.lat","geometry.viewport.southwest.lng","business_status","name","place_id","plus_code.compound_code","plus_code.global_code","vicinity","rating","permanently_closed"
"1038",  1.316243,103.914414,  1.317759,103.915882,  1.315061,103.913184,"OPERATIONAL","Elderly Exercise Park","ChIJ6-HMU6wj2jERLASaVm1s68s",8W87+FQ Singapore,6PH58W87+FQ,"13 Frankel Drive, Singapore",NA,NA
"1039",  1.320615,103.912955,  1.322056,103.914243,  1.319358,103.911545,"OPERATIONAL","Siglap Park Connector, Sims Ave E Rest Point","ChIJpRO_OAcY2jERRk-oRuOO_ok",8WC7+65 Singapore,6PH58WC7+65,"55 Sims Avenue East, Singapore",4.3,NA
"1040",  1.315707,103.926827,  1.317109,103.928148,  1.314411,103.925450,"OPERATIONAL","Siglap Linear Park","ChIJlVe2uboi2jERvHBiX3Vrk5o",8W8G+7P Singapore,6PH58W8G+7P,"Figaro Street",4.8,NA
"1041",  1.312841,103.928226,  1.314349,103.929553,  1.311651,103.926855,"OPERATIONAL","Siglap Linear Park","ChIJO0rvcbsi2jERHzOWTZORxTg",8W7H+47 Singapore,6PH58W7H+47,"Upper East Coast Road",4.0,NA
"1042",  1.310302,103.912802,  1.311534,103.914190,  1.308836,103.911492,"OPERATIONAL","Telok Kurau Lorong N Park","ChIJX_UlXQoY2jERVHaQWtHdKFY",8W67+44 Singapore,6PH58W67+44,"Lorong North Telok Kurau",4.3,NA
"1043",  1.315817,103.931346,  1.317315,103.932662,  1.314617,103.929964,"OPERATIONAL","Tanah Puteh Park","ChIJCxzeG7oi2jER_1OfKA-Jnbc",8W8J+8G Singapore,6PH58W8J+8G,"Jalan Tanah Puteh",4.1,NA
"1044",  1.310463,103.928569,  1.311812,103.929918,  1.309114,103.927220,"OPERATIONAL","Siglap Linear Park","ChIJWSXJ9rwi2jER6af8aL4B5-8",8W6H+5C Singapore,6PH58W6H+5C,"Marine Parade Road",4.2,NA
"1045",  1.319703,103.932986,  1.321018,103.934208,  1.318320,103.931510,"OPERATIONAL","Play Corridor - The Fishing Village","ChIJ2SWnp7Yi2jERi32OElYVj_4",8W9M+V5 Singapore,6PH58W9M+V5,"Bedok South Avenue 1, Block 2, Singapore",3.5,NA
"1046",  1.319297,103.933077,  1.320646,103.934426,  1.317948,103.931728,"OPERATIONAL","Play Corridor - The Beach","ChIJqVG4skoj2jERZN-Wk14x9UE",8W9M+P6 Singapore,6PH58W9M+P6,"Singapore",5.0,NA
"1047",  1.309020,103.927534,  1.310395,103.928877,  1.307697,103.926180,"OPERATIONAL","Victoria school pond","ChIJAW1PwRQj2jERLMalhnAD75Y",8W5H+J2 Singapore,6PH58W5H+J2,"2 Siglap Link, Singapore",5.0,NA
"1048",  1.306786,103.922947,  1.308135,103.924296,  1.305437,103.921598,"OPERATIONAL","Park Connector (Between Neptune Court & Mandarin Gardens)","ChIJa2k61yYj2jER9v_NOwNO200",8W4F+P5 Singapore,6PH58W4F+P5,"5 Siglap Road, Singapore",5.0,NA
"1049",  1.316997,103.933966,  1.318327,103.935321,  1.315629,103.932623,"OPERATIONAL","PUB Bedok Pond 4","ChIJQxxRTMMj2jER-RrLvhImsd8",8W8M+QH Singapore,6PH58W8M+QH,"213 Bedok South Avenue 1, Singapore",NA,NA
"1050",  1.321360,103.935357,  1.322709,103.936706,  1.320011,103.934008,"OPERATIONAL","Bedok South Neighborhood Park","ChIJ4dcILKUj2jERlpevgXuzh0Y",8WCP+G4 Singapore,6PH58WCP+G4,"15 Bedok South Road, Block 15, Singapore",4.0,NA
"1051",  1.320919,103.946951,  1.322316,103.948387,  1.319618,103.945689,"CLOSED_TEMPORARILY","Open Field at Tanah Merah Kechil Road South","ChIJVwHtou8j2jERyfJku2RU3No",8WCW+9Q Singapore,6PH58WCW+9Q,"Tanah Merah Kechil Road South",NA,TRUE
