"","geometry.location.lat","geometry.location.lng","geometry.viewport.northeast.lat","geometry.viewport.northeast.lng","geometry.viewport.southwest.lat","geometry.viewport.southwest.lng","business_status","name","place_id","plus_code.compound_code","plus_code.global_code","vicinity","rating","permanently_closed"
"287",  1.377837,103.955099,  1.379115,103.956513,  1.376417,103.953815,"OPERATIONAL","KFC","ChIJFR4RKLQ92jERwwgPR-IFScw",9XH4+42 Singapore,6PH59XH4+42,"1 Pasir Ris Close, #01-337, E!Avenue@Downtown East, Singapore",3.0,NA
"288",  1.376901,103.954621,  1.377856,103.956012,  1.375158,103.953314,"OPERATIONAL","Blt Fresh (Pte. Ltd.)","ChIJITyXNbM92jEREpEd3zYItx0",9XG3+QR Singapore,6PH59XG3+QR,"1 Pasir Ris Close, Singapore",5.0,NA
"289",  1.372417,103.949658,  1.373613,103.950901,  1.370915,103.948203,"OPERATIONAL","101 Bento","ChIJs9WTp2w92jER-rQuxwrnIeY",9WCX+XV Singapore,6PH59WCX+XV,"1 Pasir Ris Central Street 3, #B1-K10, Singapore",2.8,NA
"290",  1.372417,103.949658,  1.373601,103.950899,  1.370903,103.948201,"OPERATIONAL","Stuff'd","ChIJNVmE-6892jER5282PKKU_WQ",9WCX+XV Singapore,6PH59WCX+XV,"White Sands, #B1-K02, 1 Pasir Ris Central Street 3",4.5,NA
"291",  1.375619,103.960935,  1.376968,103.962284,  1.374270,103.959586,"OPERATIONAL","The Barber Cafe","ChIJj87hLLM92jERa9Pz_fmaHrM",9XG6+69 Singapore,6PH59XG6+69,"11 Pasir Ris link, Seastrand Condominium, Tower G, #01-49 carpark area",5.0,NA
"292",  1.370409,103.957962,  1.371787,103.959304,  1.369089,103.956606,"OPERATIONAL","Claypork Bak Kut Teh - Pasir Ris","ChIJXUc6W1492jER3Yi2sx_WNQM",9XC5+55 Singapore,6PH59XC5+55,"446 Pasir Ris Drive 6, #01-128",4.4,NA
"293",  1.368410,103.960632,  1.369811,103.962040,  1.367113,103.959342,"OPERATIONAL","Chicxhaoven by Chef Daniel","ChIJtWjA09Y92jER_kb4SRpqx84",9X96+97 Singapore,6PH59X96+97,"",NA,NA
"294",  1.352701,103.943488,  1.353821,103.944786,  1.351123,103.942088,"OPERATIONAL","Texas Chicken (Century Square)","ChIJWZqClhE92jERYgY6_t_gnLQ",9W3V+39 Singapore,6PH59W3V+39,"2 Tampines Central 5, #05-03 Century Square, Singapore",4.4,NA
"295",  1.354464,103.960012,  1.355523,103.961347,  1.352825,103.958649,"OPERATIONAL","Pizza Hut Delivery","ChIJL71frgI92jERUm4Sq4i9i7g",9X36+Q2 Singapore,6PH59X36+Q2,"11 Tampines Street 32, #01-15 Tampines Mart, Singapore",3.2,NA
"296",  1.353956,103.945178,  1.355340,103.946706,  1.352642,103.944008,"OPERATIONAL","Hot Star Large Fried Chicken","ChIJYb0u3xE92jER9MSHfOsXtc4",9W3W+H3 Singapore,6PH59W3W+H3,"10 Tampines Central 1, #B1-K3, Singapore",3.5,NA
"297",  1.353700,103.945252,  1.355237,103.946757,  1.352539,103.944059,"OPERATIONAL","Pezzo","ChIJi-9p2BE92jERPVXac9b65Lo",9W3W+F4 Singapore,6PH59W3W+F4,"10 Tampines Central 1, #01-62, Singapore",2.7,NA
"298",  1.353554,103.944945,  1.354727,103.946252,  1.352029,103.943554,"OPERATIONAL","Sushi Express Take Out @ Tampines MRT","ChIJiTbQc3M92jER6djmLqxO1ag",9W3V+CX Singapore,6PH59W3V+CX,"20 Tampines Central 1, #01-29, Singapore",4.6,NA
"299",  1.353743,103.941062,  1.355148,103.942594,  1.352450,103.939896,"OPERATIONAL","Old Chang Kee Coffee House @ Our Tampines Hub","ChIJJ7a3cGw92jERJJtt_UzhH5M",9W3R+FC Singapore,6PH59W3R+FC,"1 #01-105, Tampines Walk, Our Tampines Hub",4.0,NA
"300",  1.354110,103.960281,  1.355302,103.961632,  1.352604,103.958935,"CLOSED_TEMPORARILY","Deli’s Kitchen - Japan Grill Delicacy","ChIJyTBMrMo92jERTm2UfWg9eHQ",9X36+J4 Singapore,6PH59X36+J4,"9 Tampines Street 32 Tampines Mart #02-01A-E Kitchen, #08 select cloud kitchen",5.0,TRUE
"301",  1.354110,103.960281,  1.355302,103.961491,  1.352604,103.958793,"OPERATIONAL","Hill Street Coffee Shop","ChIJuVGY50A92jERRx2roFQcshE",9X36+J4 Singapore,6PH59X36+J4,"9 Tampines Street 32, #02-01A-E, Singapore",4.0,NA
"302",  1.354110,103.960281,  1.355302,103.961491,  1.352604,103.958793,"OPERATIONAL","Waa Cow! Tampines Mart","ChIJZc3g05k92jERKDJzjvB1Wzw",9X36+J4 Singapore,6PH59X36+J4,"9 Tampines Street 32, #02-01A-E, Singapore",4.5,NA
"303",  1.354110,103.960281,  1.355302,103.961491,  1.352604,103.958793,"OPERATIONAL","HANS IM GLÜCK German Burgergrill | | Singapore TAMPINES MART","ChIJE2-x-AI92jERJu6UTeIz4JE",9X36+J4 Singapore,6PH59X36+J4,"9 Tampines Street 32, #02-01A-E, Singapore",5.0,NA
"304",  1.353958,103.960035,  1.355268,103.961361,  1.352570,103.958663,"OPERATIONAL","KFC","ChIJuTNQrQI92jERoyi8p-Ewe20",9X36+H2 Singapore,6PH59X36+H2,"5 Tampines Street 32, #01-07/16 Tampines Mart",3.2,NA
"305",  1.352443,103.944877,  1.353772,103.946415,  1.351074,103.943717,"OPERATIONAL","Stuff'd","ChIJ-5gjvRE92jERghOTiuLlC0I",9W2V+XX Singapore,6PH59W2V+XX,"Tampines Central 5, #B1-K13",4.1,NA
"306",  1.353621,103.940386,  1.354932,103.942256,  1.352234,103.939558,"OPERATIONAL","Guzman y Gomez - Our Tampines Hub","ChIJCdo9xaI92jERvOvi8xHohww",9W3R+C5 Singapore,6PH59W3R+C5,"1 Tampines Walk, #01-99 Our Tampines Hub",4.5,NA
"307",  1.353505,103.940706,  1.354868,103.942417,  1.352170,103.939719,"OPERATIONAL","Pizza Hut Express - Tampines Hub","ChIJPxh5YRI92jER3Ocac_qYX3M",9W3R+C7 Singapore,6PH59W3R+C7,"1 Tampines Walk, #01-13/14 Our Tampines Hub",3.1,NA
"308",  1.353512,103.940359,  1.354871,103.942244,  1.352173,103.939546,"OPERATIONAL","Toko Burgers and Cheesesteaks","ChIJVd-P4dM92jERC4Q_qKHO3Is",9W3R+C4 Singapore,6PH59W3R+C4,"1 Tampines Walk, #B1-43 Our Tampines Hub",3.7,NA
"309",  1.352566,103.943487,  1.353799,103.944902,  1.351101,103.942204,"OPERATIONAL","Beef Bro Century Square","ChIJUdBmpr892jERO5HYpDBYTpc",9W3V+29 Singapore,6PH59W3V+29,"2 Tampines Central 5, B1-38 Century Square, Singapore",3.6,NA
"310",  1.352379,103.944331,  1.353417,103.945609,  1.350719,103.942911,"OPERATIONAL","KFC","ChIJc0Fo-rI92jERH6itRuw9gxw",9W2V+XP Singapore,6PH59W2V+XP,"4 Tampines Central 5, #01-47",4.0,NA
"311",  1.352389,103.943857,  1.353930,103.945309,  1.351233,103.942611,"OPERATIONAL","Yu Ba Fang 御八方 Century Square","ChIJMwZp3YQ92jERMHOiBwKxnVk",9W2V+XG Singapore,6PH59W2V+XG,"2 Tampines Central 5, #B1-33 Century Square",4.3,NA
"312",  1.352446,103.941719,  1.353888,103.942979,  1.351190,103.940281,"OPERATIONAL","Al Mahboob Rojak","ChIJVVVVVRI92jERqq3ETUwaVLw",9W2R+XM Singapore,6PH59W2R+XM,"300 Tampines Avenue 5, #01-02",4.3,NA
"313",  1.352816,103.939642,  1.354167,103.940757,  1.351469,103.938059,"OPERATIONAL","NeNe Chicken @ Our Tampines Hub","ChIJ2fp_D2g92jERyyeC2hN2xhI",9W3Q+4V Singapore,6PH59W3Q+4V,"1 Tampines Walk, #01-81 Our Tampines Hub",3.5,NA
"314",  1.389053,103.988297,  1.390493,103.989446,  1.387795,103.986748,"OPERATIONAL","#01-51 Snack Bar","ChIJz5OWHxc82jERNTUXQ2F91uY",9XQQ+J8 Singapore,6PH59XQQ+J8,"2 Changi Village Road, #01-51 Village Hawker Centre",NA,NA
"315",  1.389297,103.988389,  1.390596,103.989491,  1.387898,103.986793,"OPERATIONAL","#01-63 Snack Bar","ChIJux8JIhc82jERdudjhrIpVEw",9XQQ+P9 Singapore,6PH59XQQ+P9,"2 Changi Village Road, #01-63 Village Hawker Centre",NA,NA
"316",  1.360223,103.989455,  1.361587,103.990458,  1.358889,103.987760,"OPERATIONAL","Devil Chicken","ChIJMUSrxwk92jERgtoK-Gy618I",9X6Q+3Q Singapore,6PH59X6Q+3Q,"78 Airport Boulevard, #B2 - 258, Singapore",3.9,NA
"317",  1.360169,103.989432,  1.361537,103.990438,  1.358839,103.987741,"OPERATIONAL","Eureka","ChIJ8SY22os82jERMslpFpSJdE8",9X6Q+3Q Singapore,6PH59X6Q+3Q,"78 Airport Boulevard, #B2 - 251",4.8,NA
"318",  1.360187,103.989517,  1.361570,103.990490,  1.358872,103.987792,"OPERATIONAL","Stuff'd","ChIJbzoFNTs92jERe14nUx3d1Ks",9X6Q+3R Singapore,6PH59X6Q+3R,"78 Airport Boulevard, #B2-256, Singapore",4.7,NA
"319",  1.360208,103.989759,  1.361288,103.991434,  1.358590,103.988736,"OPERATIONAL","Potato Corner","ChIJZaZg14s82jERNONUzzbBW-4",9X6Q+3W Singapore,6PH59X6Q+3W,"78 Airport Boulevard, #B2-264, Singapore",3.2,NA
"320",  1.355268,103.989461,  1.356839,103.990314,  1.354141,103.987616,"OPERATIONAL","Pezzo Arrival","ChIJsVHkFVc92jER-Y-cqa-SZJ0",9X4Q+4Q Singapore,6PH59X4Q+4Q,"T2 Arrival Hall 60, Airport Boulevard",NA,NA
"321",  1.354616,103.988205,  1.356001,103.989418,  1.353303,103.986720,"CLOSED_TEMPORARILY","Pezzo Departure (Transit)","ChIJlf3TeY482jERpbSXm7FYrzg",9X3Q+R7 Singapore,6PH59X3Q+R7,"60 Airport Boulevard, Singapore",3.3,TRUE
"322",  1.378464,103.763634,  1.379707,103.765008,  1.377009,103.762310,"OPERATIONAL","Ayam Penyet President - Hillion Bukit Panjang","ChIJSbQPULsR2jER0kT-bktKgx4",9QH7+9F Singapore,6PH59QH7+9F,"17 Petir Road, #B2-57/58",3.9,NA
"323",  1.378517,103.763297,  1.379546,103.764733,  1.376848,103.762035,"OPERATIONAL","KFC","ChIJE_YuRbsR2jER3MeHhcWHdHc",9QH7+C8 Singapore,6PH59QH7+C8,"17 Petir Road, #B2-55/56 Hillion Mall",3.8,NA
"324",  1.378517,103.763297,  1.379546,103.764733,  1.376848,103.762035,"OPERATIONAL","Pizza Hut Express","ChIJMbnCRLsR2jERwAVmYFbwTec",9QH7+C8 Singapore,6PH59QH7+C8,"17 Petir Road, #B2-54 Hillion Mall",3.7,NA
"325",  1.363005,103.764513,  1.364346,103.765925,  1.361648,103.763227,"OPERATIONAL","Sarpino's Pizza HillV2","ChIJdXOi_E4Q2jERnYdhDRqzT0Y",9Q77+6R Singapore,6PH59Q77+6R,"4 Hillview Rise, #01-03 HillV2",3.7,NA
